,subname,runs,nii_exists,rms_exists,rms_mean,rms_valid,rms_above_02,rms_above_02_valid
836,HCD1168245_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.138060048,FALSE,0.194968553,FALSE
837,HCD1168245_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.107006053,FALSE,0.029350105,FALSE
838,HCD1168245_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.118291318,FALSE,0.121593291,FALSE
839,HCD1168245_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.069242412,FALSE,0.018867925,FALSE
840,HCD2692671_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.124524394,FALSE,0.104821803,FALSE
841,HCD2692671_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.133271861,FALSE,0.100628931,FALSE
842,HCD2692671_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.117114695,FALSE,0.085953878,FALSE
843,HCD2692671_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.152704307,FALSE,0.174004193,FALSE
844,HCD2174649_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.046276339,FALSE,0.01048218,FALSE
845,HCD2174649_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.050417394,FALSE,0.016771488,FALSE
846,HCD2174649_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.066748124,FALSE,0,FALSE
847,HCD2174649_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.047678089,FALSE,0.008385744,FALSE
848,HCD0784060_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.074111548,FALSE,0.002096436,FALSE
849,HCD0784060_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.048494871,FALSE,0.002096436,FALSE
850,HCD0784060_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.076872543,FALSE,0.004192872,FALSE
851,HCD0784060_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.05199901,FALSE,0.002096436,FALSE
852,HCD1036834_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.063503808,FALSE,0.023060797,FALSE
853,HCD1036834_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.054154644,FALSE,0,FALSE
854,HCD1036834_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.073284661,FALSE,0.033542977,FALSE
855,HCD1036834_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.080566292,FALSE,0.039832285,FALSE
856,HCD1845160_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.058408038,FALSE,0,FALSE
857,HCD1845160_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.044854949,FALSE,0,FALSE
858,HCD1845160_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.1054588,FALSE,0.002096436,FALSE
859,HCD1845160_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.066840479,FALSE,0.002096436,FALSE
860,HCD0614035_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.074358902,FALSE,0,FALSE
861,HCD0614035_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.06728902,FALSE,0,FALSE
862,HCD0614035_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.069448321,FALSE,0,FALSE
863,HCD0614035_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.053511031,FALSE,0,FALSE
864,HCD1010311_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.188193429,FALSE,0.180293501,FALSE
865,HCD1010311_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.347409927,TRUE,0.324947589,TRUE
866,HCD1010311_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.269382771,TRUE,0.194968553,FALSE
867,HCD1010311_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.084994881,FALSE,0.027253669,FALSE
868,HCD1957171_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.092580482,FALSE,0.064989518,FALSE
869,HCD1957171_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.102887499,FALSE,0.085953878,FALSE
870,HCD1957171_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.071344538,FALSE,0.012578616,FALSE
871,HCD1957171_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.057900565,FALSE,0.006289308,FALSE
872,HCD2740454_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.052546982,FALSE,0,FALSE
873,HCD2740454_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.048989293,FALSE,0,FALSE
874,HCD2740454_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.053226453,FALSE,0,FALSE
875,HCD2740454_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.038348662,FALSE,0,FALSE
876,HCD2768981_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.172287172,FALSE,0.280922432,TRUE
877,HCD2768981_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.147273538,FALSE,0.178197065,FALSE
878,HCD2768981_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.101343056,FALSE,0.027253669,FALSE
879,HCD2768981_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.058813093,FALSE,0,FALSE
880,HCD0401725_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.111390897,FALSE,0.044025157,FALSE
881,HCD0401725_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.064386809,FALSE,0.002096436,FALSE
882,HCD0401725_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.125986785,FALSE,0.100628931,FALSE
883,HCD0401725_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.083359257,FALSE,0.006289308,FALSE
884,HCD0418338_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.063481777,FALSE,0,FALSE
885,HCD0418338_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.049999553,FALSE,0,FALSE
886,HCD0418338_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.07865708,FALSE,0.002096436,FALSE
887,HCD0418338_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.076592638,FALSE,0.002096436,FALSE
888,HCD1840251_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.109562997,FALSE,0.054507338,FALSE
889,HCD1840251_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.175295761,FALSE,0.249475891,FALSE
890,HCD1840251_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.181646749,FALSE,0.262054507,TRUE
891,HCD1840251_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.100929237,FALSE,0.062893082,FALSE
892,HCD0621638_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.187937771,FALSE,0.446540881,TRUE
893,HCD0621638_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.153591,FALSE,0.247379455,FALSE
894,HCD0621638_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.170051114,FALSE,0.327044025,TRUE
895,HCD0621638_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.144220009,FALSE,0.153039832,FALSE
896,HCD1239343_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.115389516,FALSE,0.098532495,FALSE
897,HCD1239343_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.075367379,FALSE,0.012578616,FALSE
898,HCD1239343_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.096199989,FALSE,0.014675052,FALSE
899,HCD1239343_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.085881158,FALSE,0.031446541,FALSE
900,HCD2073340_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.090907089,FALSE,0.031446541,FALSE
901,HCD2073340_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.06466307,FALSE,0.016771488,FALSE
902,HCD2073340_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.064898271,FALSE,0.008385744,FALSE
903,HCD2073340_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.063490116,FALSE,0.004192872,FALSE
904,HCD0031617_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.056761682,FALSE,0.012578616,FALSE
905,HCD0031617_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.045206188,FALSE,0.004192872,FALSE
906,HCD0031617_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.049783887,FALSE,0.002096436,FALSE
907,HCD0031617_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.036785081,FALSE,0.002096436,FALSE
908,HCD0022919_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.10913445,FALSE,0.050314465,FALSE
909,HCD0022919_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.107036388,FALSE,0.05870021,FALSE
910,HCD0022919_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.121454356,FALSE,0.075471698,FALSE
911,HCD0022919_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.10908451,FALSE,0.090146751,FALSE
912,HCD2612142_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.081318878,FALSE,0.002096436,FALSE
913,HCD2612142_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.037198428,FALSE,0,FALSE
914,HCD2612142_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.058545985,FALSE,0.002096436,FALSE
915,HCD2612142_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.02361551,FALSE,0,FALSE
916,HCD0197348_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.144772242,FALSE,0.234800839,FALSE
917,HCD0197348_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.11740617,FALSE,0.054507338,FALSE
918,HCD0197348_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.197172137,FALSE,0.482180294,TRUE
919,HCD0197348_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.173603074,FALSE,0.412997904,TRUE
920,HCD0812746_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.063324342,FALSE,0,FALSE
921,HCD0812746_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.045074214,FALSE,0,FALSE
922,HCD0812746_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.046471152,FALSE,0,FALSE
923,HCD0812746_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.033254042,FALSE,0,FALSE
924,HCD0857566_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.093968362,FALSE,0.018867925,FALSE
925,HCD0857566_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.078618361,FALSE,0.01048218,FALSE
926,HCD0857566_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.079272264,FALSE,0,FALSE
927,HCD0857566_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.057803784,FALSE,0.004192872,FALSE
928,HCD0979378_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.136560736,FALSE,0.106918239,FALSE
929,HCD0979378_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.107183347,FALSE,0.067085954,FALSE
930,HCD0979378_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.077590522,FALSE,0.027253669,FALSE
931,HCD0979378_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.058526666,FALSE,0.01048218,FALSE
932,HCD2163644_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.117051139,FALSE,0.090146751,FALSE
933,HCD2163644_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.118540834,FALSE,0.144654088,FALSE
934,HCD2163644_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.098902242,FALSE,0.012578616,FALSE
935,HCD2163644_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.085832631,FALSE,0.029350105,FALSE
936,HCD2543250_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.11691018,FALSE,0.102725367,FALSE
937,HCD2543250_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.071024059,FALSE,0.002096436,FALSE
938,HCD2543250_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.137724878,FALSE,0.190775681,FALSE
939,HCD2543250_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.102802899,FALSE,0.1278826,FALSE
940,HCD1231832_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.167079001,FALSE,0.293501048,TRUE
941,HCD1231832_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.165134048,FALSE,0.303983229,TRUE
942,HCD1231832_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.131212331,FALSE,0.167714885,FALSE
943,HCD1231832_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.100478918,FALSE,0.052410901,FALSE
944,HCD1221627_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.15672118,FALSE,0.322851153,TRUE
945,HCD1221627_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.097438567,FALSE,0.014675052,FALSE
946,HCD1221627_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.117003379,FALSE,0.092243187,FALSE
947,HCD1221627_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.103176779,FALSE,0.056603774,FALSE
948,HCD0788674_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.040529807,FALSE,0,FALSE
949,HCD0788674_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.02655789,FALSE,0,FALSE
950,HCD0788674_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.047174489,FALSE,0.01048218,FALSE
951,HCD0788674_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.036631988,FALSE,0.006289308,FALSE
952,HCD0393550_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.240510921,TRUE,0.555555556,TRUE
953,HCD0393550_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.195762645,FALSE,0.400419287,TRUE
954,HCD0393550_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.389030178,TRUE,0.649895178,TRUE
955,HCD0393550_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.15990588,FALSE,0.301886792,TRUE
956,HCD0075435_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.122207828,FALSE,0.062893082,FALSE
957,HCD0075435_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.081377256,FALSE,0.002096436,FALSE
958,HCD0075435_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.105035869,FALSE,0.039832285,FALSE
959,HCD0075435_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.085324099,FALSE,0.020964361,FALSE
960,HCD2122125_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.058847048,FALSE,0.002096436,FALSE
961,HCD2122125_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.04604895,FALSE,0,FALSE
962,HCD2122125_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.063343342,FALSE,0.004192872,FALSE
963,HCD2122125_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.040966091,FALSE,0,FALSE
964,HCD2731049_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.076662976,FALSE,0,FALSE
965,HCD2731049_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.064031212,FALSE,0.01048218,FALSE
966,HCD2731049_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.091284793,FALSE,0.027253669,FALSE
967,HCD2731049_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.085242148,FALSE,0.029350105,FALSE
968,HCD0267242_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.054329457,FALSE,0,FALSE
969,HCD0267242_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.042121966,FALSE,0,FALSE
970,HCD0267242_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.05148631,FALSE,0,FALSE
971,HCD0267242_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.045385089,FALSE,0,FALSE
972,HCD1778474_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.059049138,FALSE,0,FALSE
973,HCD1778474_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.03016065,FALSE,0,FALSE
974,HCD1778474_V1_MR,rfMRI_REST2_AP,FALSE,FALSE,,,,
975,HCD1778474_V1_MR,rfMRI_REST2_PA,FALSE,FALSE,,,,
976,HCD2856170_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.064607908,FALSE,0.002096436,FALSE
977,HCD2856170_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.055502719,FALSE,0,FALSE
978,HCD2856170_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.08664389,FALSE,0,FALSE
979,HCD2856170_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.056538671,FALSE,0,FALSE
980,HCD2333340_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.15803809,FALSE,0.329140461,TRUE
981,HCD2333340_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.153160375,FALSE,0.266247379,TRUE
982,HCD2333340_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.192962516,FALSE,0.454926625,TRUE
983,HCD2333340_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.164637566,FALSE,0.35639413,TRUE
984,HCD2428755_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.191717359,FALSE,0.274633124,TRUE
985,HCD2428755_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.184189127,FALSE,0.375262055,TRUE
986,HCD2428755_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.191697587,FALSE,0.192872117,FALSE
987,HCD2428755_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.124296114,FALSE,0.090146751,FALSE
988,HCD2400632_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.058141531,FALSE,0.002096436,FALSE
989,HCD2400632_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.054124314,FALSE,0.012578616,FALSE
990,HCD2400632_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.085692713,FALSE,0.023060797,FALSE
991,HCD2400632_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.079623081,FALSE,0.008385744,FALSE
992,HCD2155746_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.085367938,FALSE,0.004192872,FALSE
993,HCD2155746_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.070532139,FALSE,0.002096436,FALSE
994,HCD2155746_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.080984993,FALSE,0.002096436,FALSE
995,HCD2155746_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.053816053,FALSE,0,FALSE
996,HCD0123925_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.158041994,FALSE,0.335429769,TRUE
997,HCD0123925_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.123651013,FALSE,0.088050314,FALSE
998,HCD0123925_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.112222083,FALSE,0,FALSE
999,HCD0123925_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.097897458,FALSE,0,FALSE
1000,HCD2721147_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.069681936,FALSE,0,FALSE
1001,HCD2721147_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.081072661,FALSE,0.004192872,FALSE
1002,HCD2721147_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.071965028,FALSE,0.002096436,FALSE
1003,HCD2721147_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.058276334,FALSE,0.018867925,FALSE
1004,HCD2878382_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.046451749,FALSE,0,FALSE
1005,HCD2878382_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.046125741,FALSE,0.004192872,FALSE
1006,HCD2878382_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.069007226,FALSE,0.031446541,FALSE
1007,HCD2878382_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.055641226,FALSE,0.033542977,FALSE
1008,HCD0429343_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.067967859,FALSE,0.014675052,FALSE
1009,HCD0429343_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.051356011,FALSE,0.002096436,FALSE
1010,HCD0429343_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.073260957,FALSE,0.002096436,FALSE
1011,HCD0429343_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.058341911,FALSE,0,FALSE
1012,HCD2537457_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.056734288,FALSE,0,FALSE
1013,HCD2537457_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.056489305,FALSE,0,FALSE
1014,HCD2537457_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.044196453,FALSE,0,FALSE
1015,HCD2537457_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.042559609,FALSE,0,FALSE
1016,HCD1543851_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.058448951,FALSE,0.016771488,FALSE
1017,HCD1543851_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.034677334,FALSE,0.004192872,FALSE
1018,HCD1543851_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.040552014,FALSE,0,FALSE
1019,HCD1543851_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.034511079,FALSE,0,FALSE
1020,HCD0406230_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.142523034,FALSE,0.241090147,FALSE
1021,HCD0406230_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.164609923,FALSE,0.234800839,FALSE
1022,HCD0406230_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.130592328,FALSE,0.211740042,FALSE
1023,HCD0406230_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.083671147,FALSE,0.002096436,FALSE
1024,HCD1129235_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.065184279,FALSE,0,FALSE
1025,HCD1129235_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.085238772,FALSE,0.054507338,FALSE
1026,HCD1129235_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.094465967,FALSE,0.031446541,FALSE
1027,HCD1129235_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.082770075,FALSE,0.046121593,FALSE
1028,HCD1209536_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.08052961,FALSE,0.012578616,FALSE
1029,HCD1209536_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.086708246,FALSE,0.037735849,FALSE
1030,HCD1209536_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.204887636,TRUE,0.238993711,FALSE
1031,HCD1209536_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.29675667,TRUE,0.375262055,TRUE
1036,HCD1293349_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.097516665,FALSE,0.05870021,FALSE
1037,HCD1293349_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.073950913,FALSE,0.018867925,FALSE
1038,HCD1293349_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.066040859,FALSE,0.006289308,FALSE
1039,HCD1293349_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.076976944,FALSE,0.014675052,FALSE
1040,HCD1812044_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.059276881,FALSE,0.014675052,FALSE
1041,HCD1812044_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.042188986,FALSE,0.014675052,FALSE
1042,HCD1812044_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.06297437,FALSE,0.037735849,FALSE
1043,HCD1812044_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.067536533,FALSE,0.044025157,FALSE
1044,HCD1630139_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.098756042,FALSE,0.029350105,FALSE
1045,HCD1630139_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.07338063,FALSE,0.006289308,FALSE
1046,HCD1630139_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.113170581,FALSE,0.037735849,FALSE
1047,HCD1630139_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.095251323,FALSE,0.052410901,FALSE
1048,HCD2581763_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.076807811,FALSE,0.050314465,FALSE
1049,HCD2581763_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.108995749,FALSE,0.094339623,FALSE
1050,HCD2581763_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.087610334,FALSE,0.060796646,FALSE
1051,HCD2581763_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.122617693,FALSE,0.121593291,FALSE
1052,HCD0247438_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.296920423,TRUE,0.341719078,TRUE
1053,HCD0247438_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.116310759,FALSE,0.083857442,FALSE
1054,HCD0247438_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.145608508,FALSE,0.211740042,FALSE
1055,HCD0247438_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.123266384,FALSE,0.041928721,FALSE
1056,HCD1305936_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.096816814,FALSE,0.029350105,FALSE
1057,HCD1305936_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.072028293,FALSE,0.020964361,FALSE
1058,HCD1305936_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.070132667,FALSE,0.016771488,FALSE
1059,HCD1305936_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.066151278,FALSE,0.008385744,FALSE
1060,HCD2594772_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.074356979,FALSE,0.008385744,FALSE
1061,HCD2594772_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.063355134,FALSE,0.01048218,FALSE
1062,HCD2594772_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.095943017,FALSE,0.048218029,FALSE
1063,HCD2594772_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.097921922,FALSE,0.052410901,FALSE
1064,HCD1490048_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.075523632,FALSE,0,FALSE
1065,HCD1490048_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.046190594,FALSE,0,FALSE
1066,HCD1490048_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.074954002,FALSE,0,FALSE
1067,HCD1490048_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.064317677,FALSE,0,FALSE
1068,HCD2993079_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.052423896,FALSE,0.012578616,FALSE
1069,HCD2993079_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.043087401,FALSE,0.006289308,FALSE
1070,HCD2993079_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.059890858,FALSE,0.016771488,FALSE
1071,HCD2993079_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.050143398,FALSE,0.012578616,FALSE
1072,HCD1435646_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.065806098,FALSE,0,FALSE
1073,HCD1435646_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.042851389,FALSE,0.002096436,FALSE
1074,HCD1435646_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.039824279,FALSE,0,FALSE
